UserID,SessionTime,ProductID,Category,Event,NotificationType,NotificationTime,Response
6273,2024-03-28 03:27:00,552,Books,Viewed,New Arrival,2024-03-28 02:10:00,No
4272,2024-03-27 10:08:00,146,Clothing,Viewed,Discount,2024-03-27 09:53:00,No
6234,2024-01-02 00:21:00,687,Grocery,Viewed,Discount,2024-01-01 23:35:00,Yes
7902,2024-02-20 09:11:00,195,Electronics,Viewed,Discount,2024-02-20 07:37:00,No
8612,2024-03-20 14:57:00,130,Clothing,Viewed,New Arrival,2024-03-20 14:52:00,Yes
3492,2024-02-20 12:34:00,633,Books,Viewed,Discount,2024-02-20 11:25:00,No
7745,2024-01-13 20:50:00,116,Electronics,Viewed,Discount,2024-01-13 19:15:00,No
5240,2024-01-12 05:12:00,311,Books,Viewed,New Arrival,2024-01-12 04:21:00,No
3322,2024-01-04 19:15:00,759,Electronics,Viewed,Discount,2024-01-04 18:43:00,No
6298,2024-01-01 10:59:00,334,Clothing,Viewed,New Arrival,2024-01-01 10:36:00,Yes
2861,2024-02-22 03:07:00,491,Books,Viewed,Discount,2024-02-22 02:56:00,Yes
7620,2024-02-24 07:24:00,453,Electronics,Viewed,New Arrival,2024-02-24 06:15:00,No
5047,2024-02-05 20:53:00,404,Electronics,Viewed,Reminder,2024-02-05 20:40:00,No
8581,2024-02-18 21:25:00,698,Clothing,Viewed,New Arrival,2024-02-18 21:08:00,No
8320,2024-02-19 20:05:00,649,Electronics,Viewed,New Arrival,2024-02-19 18:31:00,No
2098,2024-03-27 04:42:00,664,Electronics,Viewed,New Arrival,2024-03-27 04:23:00,Yes
6247,2024-01-08 17:57:00,639,Books,Viewed,Discount,2024-01-08 16:35:00,Yes
2734,2024-01-28 17:36:00,688,Clothing,Viewed,New Arrival,2024-01-28 16:32:00,Yes
5663,2024-01-20 02:52:00,608,Clothing,Viewed,New Arrival,2024-01-20 01:56:00,No
6909,2024-03-09 02:40:00,811,Books,Viewed,Discount,2024-03-09 00:45:00,Yes
4416,2024-03-08 11:40:00,494,Grocery,Viewed,Reminder,2024-03-08 11:04:00,No
7302,2024-03-23 05:49:00,530,Books,Viewed,New Arrival,2024-03-23 05:04:00,No
8593,2024-03-07 01:50:00,784,Books,Viewed,Discount,2024-03-07 00:51:00,Yes
1680,2024-02-01 07:09:00,885,Grocery,Viewed,Reminder,2024-02-01 05:40:00,No
9163,2024-01-20 06:32:00,661,Electronics,Viewed,New Arrival,2024-01-20 05:12:00,No
3070,2024-02-07 13:27:00,956,Clothing,Viewed,Reminder,2024-02-07 12:55:00,No
7668,2024-03-23 10:22:00,276,Clothing,Viewed,New Arrival,2024-03-23 08:24:00,No
9001,2024-02-28 19:03:00,505,Grocery,Viewed,New Arrival,2024-02-28 17:17:00,Yes
3191,2024-03-18 12:02:00,400,Clothing,Viewed,Reminder,2024-03-18 10:06:00,No
9859,2024-02-16 15:41:00,544,Grocery,Viewed,Reminder,2024-02-16 13:54:00,No
8586,2024-01-13 23:11:00,838,Electronics,Viewed,Reminder,2024-01-13 21:11:00,No
9872,2024-01-15 15:36:00,226,Grocery,Viewed,New Arrival,2024-01-15 14:02:00,No
3846,2024-01-17 17:56:00,448,Clothing,Viewed,New Arrival,2024-01-17 16:10:00,No
3463,2024-01-21 02:19:00,120,Clothing,Viewed,Discount,2024-01-21 01:11:00,No
7837,2024-02-26 03:36:00,810,Grocery,Viewed,Discount,2024-02-26 02:23:00,Yes
5922,2024-03-16 23:32:00,800,Clothing,Viewed,Discount,2024-03-16 22:33:00,Yes
5392,2024-01-24 00:07:00,943,Grocery,Viewed,New Arrival,2024-01-24 00:01:00,Yes
4183,2024-01-18 16:30:00,519,Clothing,Viewed,Reminder,2024-01-18 16:20:00,No
4167,2024-01-11 10:23:00,251,Books,Viewed,Discount,2024-01-11 09:41:00,Yes
3997,2024-01-17 12:10:00,259,Electronics,Viewed,New Arrival,2024-01-17 11:22:00,No
7521,2024-03-02 01:46:00,958,Clothing,Viewed,Reminder,2024-03-02 01:41:00,No
4227,2024-03-13 18:53:00,579,Clothing,Viewed,Discount,2024-03-13 18:34:00,Yes
7564,2024-02-21 15:16:00,542,Clothing,Viewed,Reminder,2024-02-21 13:58:00,Yes
3024,2024-03-18 13:46:00,195,Grocery,Viewed,Reminder,2024-03-18 12:13:00,No
1329,2024-01-05 22:48:00,451,Clothing,Viewed,Discount,2024-01-05 21:26:00,Yes
3486,2024-03-18 11:53:00,174,Grocery,Viewed,Discount,2024-03-18 10:09:00,No
2155,2024-03-09 08:40:00,977,Clothing,Viewed,New Arrival,2024-03-09 06:47:00,No
5477,2024-03-25 20:47:00,693,Books,Viewed,Reminder,2024-03-25 20:34:00,Yes
3185,2024-02-19 22:59:00,739,Books,Viewed,Discount,2024-02-19 22:10:00,No
8086,2024-02-11 23:38:00,458,Electronics,Viewed,Discount,2024-02-11 22:32:00,Yes
3317,2024-02-28 16:18:00,232,Grocery,Viewed,Reminder,2024-02-28 14:45:00,Yes
4621,2024-02-20 00:45:00,499,Electronics,Viewed,Reminder,2024-02-20 00:34:00,Yes
5491,2024-01-07 15:47:00,238,Clothing,Viewed,Reminder,2024-01-07 15:03:00,No
3511,2024-01-27 10:56:00,345,Clothing,Viewed,Discount,2024-01-27 08:57:00,Yes
8842,2024-03-02 03:19:00,390,Books,Viewed,Discount,2024-03-02 01:57:00,No
9641,2024-01-07 03:09:00,211,Electronics,Viewed,New Arrival,2024-01-07 01:33:00,No
8848,2024-01-23 19:38:00,814,Clothing,Viewed,Reminder,2024-01-23 18:59:00,No
6404,2024-01-09 22:31:00,269,Clothing,Viewed,Discount,2024-01-09 21:36:00,Yes
6393,2024-01-18 23:15:00,698,Grocery,Viewed,Discount,2024-01-18 22:23:00,No
2293,2024-03-07 01:04:00,730,Clothing,Viewed,Reminder,2024-03-07 01:01:00,No
3465,2024-02-22 20:19:00,709,Electronics,Viewed,Discount,2024-02-22 19:55:00,Yes
4175,2024-02-14 08:17:00,339,Books,Viewed,Reminder,2024-02-14 06:41:00,Yes
8849,2024-03-27 14:40:00,436,Books,Viewed,Discount,2024-03-27 14:07:00,Yes
9444,2024-01-31 02:45:00,237,Clothing,Viewed,Reminder,2024-01-31 01:12:00,No
9210,2024-02-02 12:10:00,693,Clothing,Viewed,Reminder,2024-02-02 10:46:00,No
3759,2024-01-12 16:05:00,335,Clothing,Viewed,Discount,2024-01-12 14:29:00,No
6255,2024-03-02 02:28:00,747,Grocery,Viewed,Reminder,2024-03-02 00:34:00,No
9414,2024-02-29 15:54:00,893,Clothing,Viewed,New Arrival,2024-02-29 15:43:00,Yes
1002,2024-01-22 08:20:00,102,Clothing,Viewed,New Arrival,2024-01-22 06:32:00,No
9130,2024-01-10 02:33:00,670,Grocery,Viewed,Reminder,2024-01-10 00:36:00,Yes
2259,2024-01-26 22:53:00,215,Electronics,Viewed,New Arrival,2024-01-26 21:57:00,Yes
9190,2024-02-26 09:21:00,571,Grocery,Viewed,Discount,2024-02-26 09:06:00,No
5323,2024-01-07 08:29:00,230,Books,Viewed,Discount,2024-01-07 06:47:00,No
6773,2024-03-22 22:20:00,997,Grocery,Viewed,Reminder,2024-03-22 21:55:00,No
3568,2024-01-18 14:42:00,582,Grocery,Viewed,Discount,2024-01-18 13:28:00,Yes
2885,2024-01-29 22:12:00,500,Electronics,Viewed,Discount,2024-01-29 21:38:00,Yes
8060,2024-02-14 05:22:00,300,Electronics,Viewed,New Arrival,2024-02-14 04:43:00,No
8844,2024-02-11 00:27:00,391,Clothing,Viewed,Discount,2024-02-10 23:08:00,Yes
7111,2024-01-30 21:16:00,441,Grocery,Viewed,Discount,2024-01-30 20:10:00,Yes
3338,2024-02-26 02:25:00,709,Electronics,Viewed,New Arrival,2024-02-26 01:15:00,No
4758,2024-03-01 00:31:00,315,Books,Viewed,Reminder,2024-02-29 22:41:00,No
5810,2024-01-28 19:45:00,735,Clothing,Viewed,Reminder,2024-01-28 18:03:00,No
7791,2024-03-04 02:52:00,684,Grocery,Viewed,New Arrival,2024-03-04 02:20:00,No
8171,2024-02-23 04:08:00,465,Books,Viewed,New Arrival,2024-02-23 02:39:00,No
3731,2024-01-14 20:54:00,989,Electronics,Viewed,Discount,2024-01-14 19:11:00,No
1869,2024-02-21 11:28:00,741,Clothing,Viewed,Discount,2024-02-21 11:21:00,Yes
6166,2024-02-21 14:19:00,568,Books,Viewed,Reminder,2024-02-21 13:31:00,No
1093,2024-02-03 04:14:00,517,Grocery,Viewed,Reminder,2024-02-03 03:00:00,Yes
3987,2024-03-14 12:26:00,126,Books,Viewed,New Arrival,2024-03-14 11:25:00,Yes
9627,2024-01-29 19:02:00,776,Clothing,Viewed,Discount,2024-01-29 18:34:00,No
5947,2024-03-28 06:13:00,554,Grocery,Viewed,New Arrival,2024-03-28 04:35:00,Yes
7651,2024-02-08 23:39:00,679,Grocery,Viewed,Reminder,2024-02-08 21:39:00,No
7979,2024-01-16 08:23:00,113,Books,Viewed,Reminder,2024-01-16 07:27:00,No
7794,2024-01-01 10:33:00,197,Clothing,Viewed,New Arrival,2024-01-01 09:57:00,Yes
7524,2024-01-29 12:13:00,378,Grocery,Viewed,Discount,2024-01-29 10:37:00,Yes
4144,2024-01-23 09:46:00,589,Clothing,Viewed,Discount,2024-01-23 08:17:00,Yes
4587,2024-03-12 12:18:00,982,Electronics,Viewed,New Arrival,2024-03-12 10:38:00,No
1076,2024-01-21 03:55:00,858,Books,Viewed,Reminder,2024-01-21 03:31:00,No
9959,2024-03-05 19:49:00,723,Clothing,Viewed,New Arrival,2024-03-05 19:13:00,Yes
7553,2024-03-08 08:09:00,306,Electronics,Viewed,New Arrival,2024-03-08 07:04:00,Yes
9297,2024-02-28 07:55:00,963,Electronics,Viewed,Discount,2024-02-28 06:29:00,Yes
7694,2024-02-09 16:43:00,945,Clothing,Viewed,Reminder,2024-02-09 16:37:00,No
3873,2024-01-26 04:24:00,332,Clothing,Viewed,Reminder,2024-01-26 03:06:00,No
4346,2024-03-17 11:14:00,672,Books,Viewed,Discount,2024-03-17 10:22:00,No
8024,2024-02-02 17:18:00,696,Books,Viewed,Reminder,2024-02-02 15:21:00,No
4148,2024-01-13 05:23:00,794,Grocery,Viewed,Reminder,2024-01-13 04:59:00,Yes
1244,2024-03-02 20:33:00,338,Books,Viewed,Discount,2024-03-02 19:06:00,Yes
3625,2024-03-07 17:12:00,349,Clothing,Viewed,Reminder,2024-03-07 16:35:00,No
4849,2024-01-31 04:18:00,682,Grocery,Viewed,Reminder,2024-01-31 03:43:00,No
8737,2024-03-20 21:46:00,839,Electronics,Viewed,New Arrival,2024-03-20 21:45:00,Yes
9333,2024-02-13 16:28:00,696,Electronics,Viewed,Reminder,2024-02-13 15:35:00,No
1892,2024-02-12 03:06:00,405,Clothing,Viewed,New Arrival,2024-02-12 02:39:00,No
6487,2024-02-10 12:53:00,562,Grocery,Viewed,New Arrival,2024-02-10 12:50:00,No
8251,2024-02-02 15:40:00,882,Grocery,Viewed,New Arrival,2024-02-02 13:59:00,No
8310,2024-03-11 12:30:00,901,Books,Viewed,Discount,2024-03-11 11:36:00,No
3399,2024-01-28 19:18:00,335,Electronics,Viewed,Discount,2024-01-28 17:53:00,Yes
5640,2024-02-14 07:48:00,390,Electronics,Viewed,Reminder,2024-02-14 07:31:00,Yes
3960,2024-02-20 05:08:00,138,Books,Viewed,New Arrival,2024-02-20 04:32:00,Yes
8325,2024-01-10 21:44:00,817,Electronics,Viewed,Reminder,2024-01-10 21:09:00,Yes
2469,2024-01-16 23:58:00,282,Books,Viewed,Reminder,2024-01-16 22:58:00,No
4374,2024-02-28 18:13:00,798,Electronics,Viewed,Reminder,2024-02-28 16:56:00,Yes
9847,2024-02-25 05:11:00,744,Electronics,Viewed,Reminder,2024-02-25 03:29:00,No
9234,2024-01-08 11:04:00,129,Electronics,Viewed,Reminder,2024-01-08 09:42:00,No
8923,2024-03-17 14:55:00,487,Books,Viewed,New Arrival,2024-03-17 14:14:00,No
6122,2024-01-26 13:00:00,866,Electronics,Viewed,New Arrival,2024-01-26 12:47:00,No
6387,2024-03-19 03:53:00,242,Electronics,Viewed,New Arrival,2024-03-19 03:24:00,No
8631,2024-03-16 05:23:00,714,Grocery,Viewed,New Arrival,2024-03-16 04:54:00,No
8226,2024-01-13 17:50:00,518,Electronics,Viewed,Discount,2024-01-13 17:47:00,No
6108,2024-03-22 03:04:00,173,Clothing,Viewed,New Arrival,2024-03-22 01:33:00,Yes
3224,2024-02-19 00:37:00,154,Electronics,Viewed,New Arrival,2024-02-18 23:55:00,Yes
3110,2024-01-18 21:06:00,847,Electronics,Viewed,New Arrival,2024-01-18 20:37:00,No
1957,2024-01-24 23:02:00,671,Grocery,Viewed,Discount,2024-01-24 22:53:00,Yes
8146,2024-03-07 18:27:00,123,Grocery,Viewed,Reminder,2024-03-07 17:08:00,No
1560,2024-03-21 16:13:00,121,Books,Viewed,Discount,2024-03-21 15:36:00,No
8413,2024-02-27 00:52:00,527,Books,Viewed,New Arrival,2024-02-26 23:18:00,No
2312,2024-01-07 23:02:00,131,Clothing,Viewed,New Arrival,2024-01-07 21:30:00,No
2821,2024-03-07 05:05:00,962,Grocery,Viewed,Discount,2024-03-07 03:47:00,Yes
6646,2024-01-07 20:42:00,438,Books,Viewed,Reminder,2024-01-07 18:56:00,Yes
5945,2024-03-22 04:50:00,614,Books,Viewed,Discount,2024-03-22 03:51:00,No
6374,2024-01-02 16:41:00,611,Books,Viewed,Discount,2024-01-02 15:25:00,No
3651,2024-03-18 07:57:00,169,Grocery,Viewed,New Arrival,2024-03-18 07:03:00,No
5701,2024-02-16 03:56:00,771,Grocery,Viewed,Discount,2024-02-16 02:34:00,No
3877,2024-02-27 11:48:00,997,Clothing,Viewed,Discount,2024-02-27 10:31:00,No
6582,2024-01-03 20:08:00,187,Grocery,Viewed,Discount,2024-01-03 19:25:00,Yes
6390,2024-03-14 23:14:00,976,Grocery,Viewed,Discount,2024-03-14 22:04:00,Yes
5083,2024-02-22 23:09:00,670,Grocery,Viewed,Discount,2024-02-22 22:19:00,Yes
1745,2024-02-22 16:37:00,863,Clothing,Viewed,Discount,2024-02-22 15:36:00,No
9749,2024-02-06 21:01:00,318,Electronics,Viewed,New Arrival,2024-02-06 19:01:00,Yes
1941,2024-03-11 00:20:00,812,Electronics,Viewed,New Arrival,2024-03-10 23:08:00,No
5023,2024-02-23 16:57:00,688,Books,Viewed,New Arrival,2024-02-23 16:55:00,No
3296,2024-01-20 08:46:00,866,Electronics,Viewed,New Arrival,2024-01-20 08:02:00,Yes
1939,2024-03-23 11:51:00,858,Electronics,Viewed,Discount,2024-03-23 11:07:00,Yes
2610,2024-01-04 08:04:00,369,Clothing,Viewed,Discount,2024-01-04 07:23:00,Yes
7300,2024-02-20 04:58:00,918,Clothing,Viewed,Discount,2024-02-20 04:13:00,No
2725,2024-01-24 17:19:00,750,Electronics,Viewed,Discount,2024-01-24 15:33:00,No
9853,2024-02-19 11:13:00,177,Electronics,Viewed,New Arrival,2024-02-19 10:16:00,No
8187,2024-03-22 08:56:00,691,Electronics,Viewed,New Arrival,2024-03-22 08:36:00,Yes
1032,2024-02-19 02:56:00,109,Books,Viewed,Discount,2024-02-19 01:56:00,Yes
6985,2024-02-12 23:19:00,567,Clothing,Viewed,Discount,2024-02-12 21:29:00,No
4414,2024-02-29 12:29:00,435,Electronics,Viewed,Discount,2024-02-29 10:53:00,Yes
2156,2024-03-11 13:26:00,735,Grocery,Viewed,Discount,2024-03-11 12:22:00,Yes
4126,2024-01-14 12:41:00,285,Electronics,Viewed,Reminder,2024-01-14 12:14:00,Yes
9252,2024-02-03 07:08:00,645,Grocery,Viewed,Reminder,2024-02-03 05:59:00,No
2543,2024-02-05 17:25:00,220,Books,Viewed,Reminder,2024-02-05 15:55:00,Yes
1271,2024-01-21 07:49:00,691,Grocery,Viewed,Reminder,2024-01-21 07:27:00,No
6295,2024-03-22 03:22:00,817,Clothing,Viewed,Discount,2024-03-22 01:55:00,No
5076,2024-03-11 06:46:00,664,Books,Viewed,Discount,2024-03-11 05:56:00,Yes
6902,2024-02-23 16:00:00,767,Books,Viewed,Discount,2024-02-23 15:27:00,No
3709,2024-03-07 17:45:00,373,Electronics,Viewed,Reminder,2024-03-07 16:53:00,Yes
6221,2024-03-19 00:30:00,509,Books,Viewed,Reminder,2024-03-19 00:25:00,No
9529,2024-01-27 11:41:00,457,Books,Viewed,Discount,2024-01-27 10:16:00,Yes
7722,2024-01-13 04:28:00,746,Grocery,Viewed,Reminder,2024-01-13 02:38:00,No
9201,2024-02-12 07:09:00,197,Electronics,Viewed,New Arrival,2024-02-12 05:55:00,No
5144,2024-02-15 14:43:00,340,Clothing,Viewed,Reminder,2024-02-15 14:32:00,No
6606,2024-02-16 11:00:00,656,Electronics,Viewed,Reminder,2024-02-16 09:39:00,No
7766,2024-01-09 05:49:00,810,Clothing,Viewed,Reminder,2024-01-09 04:46:00,Yes
1730,2024-02-06 02:47:00,902,Grocery,Viewed,Reminder,2024-02-06 01:35:00,No
5890,2024-02-03 02:52:00,213,Books,Viewed,Discount,2024-02-03 02:07:00,No
2648,2024-02-15 17:00:00,586,Books,Viewed,New Arrival,2024-02-15 16:49:00,No
5228,2024-01-01 23:08:00,888,Electronics,Viewed,Discount,2024-01-01 22:41:00,Yes
3130,2024-03-01 07:38:00,340,Electronics,Viewed,Reminder,2024-03-01 06:02:00,No
5366,2024-01-22 17:50:00,255,Electronics,Viewed,Reminder,2024-01-22 16:42:00,No
2506,2024-03-18 04:26:00,451,Books,Viewed,Reminder,2024-03-18 03:38:00,No
3158,2024-03-28 17:53:00,143,Books,Viewed,Reminder,2024-03-28 17:14:00,No
3916,2024-03-14 09:54:00,691,Grocery,Viewed,Reminder,2024-03-14 09:16:00,No
4229,2024-03-30 08:53:00,411,Clothing,Viewed,New Arrival,2024-03-30 07:16:00,No
7265,2024-02-25 21:22:00,237,Electronics,Viewed,Discount,2024-02-25 20:41:00,Yes
5136,2024-03-03 06:34:00,762,Books,Viewed,Reminder,2024-03-03 05:36:00,No
3689,2024-01-16 02:17:00,535,Clothing,Viewed,New Arrival,2024-01-16 00:50:00,No
8190,2024-03-09 22:08:00,853,Electronics,Viewed,Discount,2024-03-09 21:08:00,Yes
3810,2024-02-16 19:08:00,242,Electronics,Viewed,Discount,2024-02-16 19:04:00,Yes
7152,2024-01-13 18:38:00,922,Clothing,Viewed,Discount,2024-01-13 18:18:00,No
1012,2024-02-10 14:47:00,398,Clothing,Viewed,Reminder,2024-02-10 13:27:00,No
6938,2024-01-15 11:49:00,661,Clothing,Viewed,Reminder,2024-01-15 10:34:00,No
8999,2024-01-17 07:20:00,361,Books,Viewed,New Arrival,2024-01-17 06:58:00,No
8219,2024-02-21 13:13:00,611,Grocery,Viewed,New Arrival,2024-02-21 11:53:00,No
6328,2024-03-27 08:29:00,772,Electronics,Viewed,Discount,2024-03-27 07:43:00,No
4621,2024-02-21 12:02:00,161,Electronics,Viewed,Reminder,2024-02-21 10:49:00,No
4683,2024-03-01 00:30:00,666,Clothing,Viewed,Discount,2024-02-29 23:34:00,No
8872,2024-03-20 09:20:00,522,Books,Viewed,Discount,2024-03-20 08:26:00,No
6310,2024-03-29 02:03:00,495,Clothing,Viewed,New Arrival,2024-03-29 00:25:00,No
1652,2024-01-14 07:22:00,983,Books,Viewed,Reminder,2024-01-14 07:19:00,No
6799,2024-03-07 23:38:00,130,Grocery,Viewed,New Arrival,2024-03-07 22:01:00,No
9812,2024-03-07 15:05:00,429,Electronics,Viewed,Reminder,2024-03-07 14:28:00,No
4790,2024-02-14 00:13:00,901,Electronics,Viewed,Discount,2024-02-13 23:01:00,No
2645,2024-03-26 11:39:00,268,Books,Viewed,Discount,2024-03-26 10:03:00,No
5512,2024-02-02 15:48:00,365,Grocery,Viewed,Discount,2024-02-02 14:45:00,No
5759,2024-01-04 16:17:00,407,Grocery,Viewed,Reminder,2024-01-04 15:46:00,Yes
6874,2024-01-20 22:01:00,558,Electronics,Viewed,Discount,2024-01-20 21:12:00,No
4688,2024-03-10 07:27:00,284,Electronics,Viewed,Reminder,2024-03-10 05:29:00,No
8689,2024-02-14 09:16:00,433,Clothing,Viewed,Reminder,2024-02-14 08:07:00,Yes
2379,2024-01-22 02:15:00,614,Books,Viewed,New Arrival,2024-01-22 01:58:00,No
5243,2024-01-06 17:19:00,540,Electronics,Viewed,Discount,2024-01-06 16:30:00,Yes
7507,2024-01-25 01:29:00,772,Grocery,Viewed,New Arrival,2024-01-25 00:11:00,Yes
8819,2024-02-03 15:02:00,490,Grocery,Viewed,Reminder,2024-02-03 13:13:00,Yes
9593,2024-01-22 07:13:00,871,Electronics,Viewed,Discount,2024-01-22 06:57:00,Yes
3653,2024-01-04 21:30:00,659,Grocery,Viewed,Discount,2024-01-04 21:17:00,Yes
6611,2024-03-01 20:32:00,353,Books,Viewed,Reminder,2024-03-01 19:41:00,No
7127,2024-01-19 19:42:00,685,Grocery,Viewed,Discount,2024-01-19 19:14:00,No
4923,2024-02-17 03:20:00,434,Grocery,Viewed,Reminder,2024-02-17 02:52:00,No
9459,2024-03-23 14:57:00,499,Electronics,Viewed,Discount,2024-03-23 14:42:00,No
6912,2024-03-13 00:58:00,265,Books,Viewed,Discount,2024-03-12 23:44:00,No
6130,2024-02-02 21:09:00,359,Books,Viewed,Reminder,2024-02-02 20:31:00,No
6439,2024-02-05 07:48:00,103,Clothing,Viewed,New Arrival,2024-02-05 07:25:00,No
8880,2024-02-12 18:01:00,987,Books,Viewed,Reminder,2024-02-12 16:10:00,No
7449,2024-03-24 13:11:00,218,Clothing,Viewed,Discount,2024-03-24 12:50:00,No
2725,2024-02-11 09:11:00,569,Electronics,Viewed,Reminder,2024-02-11 07:32:00,Yes
8522,2024-03-21 05:46:00,569,Grocery,Viewed,Reminder,2024-03-21 04:06:00,No
5784,2024-01-05 05:26:00,884,Books,Viewed,Reminder,2024-01-05 03:51:00,Yes
2232,2024-01-04 15:10:00,592,Clothing,Viewed,Discount,2024-01-04 14:18:00,Yes
9808,2024-03-30 06:07:00,837,Books,Viewed,New Arrival,2024-03-30 04:56:00,Yes
9338,2024-02-29 00:43:00,963,Electronics,Viewed,New Arrival,2024-02-28 23:50:00,No
8446,2024-01-30 11:56:00,599,Clothing,Viewed,Discount,2024-01-30 11:10:00,Yes
5616,2024-01-10 09:29:00,169,Clothing,Viewed,New Arrival,2024-01-10 07:52:00,Yes
5725,2024-03-05 01:20:00,793,Clothing,Viewed,Reminder,2024-03-05 00:52:00,Yes
4677,2024-03-29 03:35:00,964,Electronics,Viewed,Reminder,2024-03-29 02:41:00,Yes
7287,2024-02-17 10:57:00,875,Clothing,Viewed,New Arrival,2024-02-17 09:01:00,No
9480,2024-02-27 16:02:00,469,Grocery,Viewed,New Arrival,2024-02-27 14:45:00,Yes
2409,2024-03-16 12:23:00,280,Electronics,Viewed,New Arrival,2024-03-16 11:47:00,No
9205,2024-01-25 21:27:00,104,Grocery,Viewed,Reminder,2024-01-25 20:46:00,No
1256,2024-03-16 23:48:00,296,Grocery,Viewed,Reminder,2024-03-16 22:09:00,Yes
2721,2024-03-08 12:43:00,146,Electronics,Viewed,Discount,2024-03-08 11:56:00,Yes
2423,2024-01-24 23:13:00,651,Books,Viewed,Discount,2024-01-24 21:52:00,No
5953,2024-02-22 16:02:00,733,Grocery,Viewed,Reminder,2024-02-22 15:48:00,No
3990,2024-02-19 13:09:00,746,Electronics,Viewed,Reminder,2024-02-19 11:43:00,Yes
2195,2024-02-21 21:32:00,239,Grocery,Viewed,Discount,2024-02-21 19:38:00,No
5559,2024-01-16 19:46:00,961,Clothing,Viewed,Discount,2024-01-16 18:18:00,No
5365,2024-02-04 06:49:00,764,Grocery,Viewed,Reminder,2024-02-04 05:27:00,No
2244,2024-02-29 11:58:00,639,Grocery,Viewed,New Arrival,2024-02-29 10:20:00,No
7766,2024-02-04 10:53:00,526,Grocery,Viewed,Reminder,2024-02-04 09:31:00,Yes
6302,2024-02-03 06:00:00,688,Clothing,Viewed,New Arrival,2024-02-03 05:19:00,Yes
2306,2024-02-23 11:48:00,786,Grocery,Viewed,Reminder,2024-02-23 10:43:00,No
3402,2024-02-29 11:14:00,660,Electronics,Viewed,Discount,2024-02-29 10:05:00,No
1496,2024-03-22 18:12:00,953,Grocery,Viewed,Discount,2024-03-22 17:03:00,Yes
4399,2024-03-17 01:06:00,409,Electronics,Viewed,Discount,2024-03-17 00:15:00,Yes
1909,2024-01-08 02:02:00,373,Grocery,Viewed,Reminder,2024-01-08 01:33:00,No
1372,2024-02-17 00:40:00,638,Grocery,Viewed,Reminder,2024-02-16 22:50:00,No
7236,2024-01-23 21:35:00,939,Grocery,Viewed,Reminder,2024-01-23 20:43:00,No
2344,2024-02-04 06:06:00,489,Books,Viewed,New Arrival,2024-02-04 05:02:00,No
9515,2024-03-29 12:50:00,558,Books,Viewed,Reminder,2024-03-29 11:13:00,Yes
3431,2024-03-23 13:54:00,832,Clothing,Viewed,New Arrival,2024-03-23 12:54:00,No
5670,2024-01-21 06:55:00,733,Electronics,Viewed,New Arrival,2024-01-21 06:18:00,Yes
3784,2024-02-17 00:01:00,460,Clothing,Viewed,New Arrival,2024-02-16 22:15:00,No
2695,2024-02-06 22:34:00,168,Electronics,Viewed,Discount,2024-02-06 20:35:00,Yes
2907,2024-02-02 02:55:00,682,Clothing,Viewed,New Arrival,2024-02-02 01:57:00,No
5814,2024-03-15 09:16:00,761,Clothing,Viewed,New Arrival,2024-03-15 08:55:00,No
1780,2024-03-19 23:33:00,798,Grocery,Viewed,Discount,2024-03-19 21:34:00,Yes
2019,2024-02-01 09:44:00,530,Grocery,Viewed,New Arrival,2024-02-01 07:52:00,No
2403,2024-02-14 07:33:00,984,Grocery,Viewed,Reminder,2024-02-14 07:10:00,Yes
2426,2024-03-13 03:35:00,857,Grocery,Viewed,Reminder,2024-03-13 02:43:00,Yes
9855,2024-02-13 21:11:00,807,Grocery,Viewed,Discount,2024-02-13 20:34:00,No
6868,2024-03-21 18:03:00,131,Clothing,Viewed,Discount,2024-03-21 18:02:00,Yes
1010,2024-02-24 23:55:00,720,Electronics,Viewed,New Arrival,2024-02-24 22:46:00,Yes
7330,2024-01-01 14:24:00,964,Books,Viewed,New Arrival,2024-01-01 12:37:00,Yes
3825,2024-02-15 16:16:00,612,Books,Viewed,New Arrival,2024-02-15 15:33:00,No
8464,2024-03-21 06:49:00,281,Electronics,Viewed,Discount,2024-03-21 05:11:00,No
4003,2024-01-13 15:34:00,785,Books,Viewed,New Arrival,2024-01-13 14:34:00,Yes
8195,2024-02-10 00:58:00,780,Clothing,Viewed,Reminder,2024-02-09 23:34:00,No
7720,2024-01-16 01:46:00,347,Electronics,Viewed,Reminder,2024-01-16 01:23:00,No
4088,2024-01-21 22:25:00,719,Electronics,Viewed,New Arrival,2024-01-21 20:57:00,Yes
2789,2024-01-08 00:24:00,981,Books,Viewed,Discount,2024-01-07 22:27:00,Yes
4036,2024-02-16 20:01:00,396,Books,Viewed,Reminder,2024-02-16 19:48:00,No
8377,2024-02-28 13:41:00,875,Clothing,Viewed,Discount,2024-02-28 12:51:00,Yes
8598,2024-01-26 13:26:00,129,Grocery,Viewed,Reminder,2024-01-26 12:11:00,No
5838,2024-01-20 06:03:00,401,Electronics,Viewed,New Arrival,2024-01-20 04:39:00,Yes
6872,2024-01-14 16:12:00,575,Grocery,Viewed,New Arrival,2024-01-14 15:18:00,Yes
4653,2024-01-18 00:18:00,972,Books,Viewed,Discount,2024-01-17 23:24:00,No
5299,2024-01-15 07:45:00,451,Electronics,Viewed,New Arrival,2024-01-15 06:52:00,No
1973,2024-02-02 23:17:00,581,Grocery,Viewed,Discount,2024-02-02 22:52:00,No
